"University Of Illinois, Chicago (UIC)",English-Creative Writing (Poetry),Masters (F17),Accepted, E-mail,30 Mar 2017,,,,,,A,30 Mar 2017,"This is posted over in the English section as well.
Applied to the PhD  in Creative Writing (Poetry) and was offered the MA. No TAship, no departmental funding at all. Waiting to see if I've been nominated for any of the university awards.
Congrats to all who were accepted to the PhD!"
"University Of Illinois, Chicago (UIC)",English,Masters (F17),Accepted, E-mail,30 Mar 2017,,,,,,A,30 Mar 2017,"Applied to the PhD Creative Writing in Poetry and was offered a spot in the MA program. No TAship, no departmental funding at all. Waiting to see if I've been nominated for one of the university awards.
Congrats to everyone who made it into the PhD program!"
"University Of Maryland, College Park (UMD)",English,PhD (F17),Other, E-mail,30 Mar 2017,,,,,,,30 Mar 2017,Heard from DGS: We're finalizing decisions... we anticipate informing all applicants of our decisions within the next two weeks.
Villanova University,(English),Masters (F17),Accepted, E-mail,21 Mar 2017,  2.65,157.0,0.0,4.5,,A,29 Mar 2017,"Forgot to post my result! I am #12 on funding waitlist. 
US citizen but did all my education in France. Currently doing a French lit BA at the Sorbonne. GPA is what a credential evaluation says, but I disagree about it. This GPA and my French average/grades don't have the same value."
"University Of Louisiana, Lafayette",(English) - Literature,PhD (F17),Other, E-mail,29 Mar 2017,,,,,,,29 Mar 2017,Has anyone else heard from this program?? The department has been giving me the run around for the last week. If I'm rejected just tell me.
University Of Houston,(English) -,PhD (F17),Accepted, Website,23 Mar 2017,  3.60,162.0,0.0,4.5,,A,29 Mar 2017,"Grad GPA 3.8 and 4.0 (Philosophy MA and English PB MA)

No funding offer yet.  Please decline if you're not planning to attend."
George Washington University (GWU),(English) -,PhD (F17),Wait listed, E-mail,29 Mar 2017,,,,,,A,29 Mar 2017,Email to check website. I removed myself already because I accepted another offer.
Purdue University,English Lit,Masters (F17),Accepted, Phone,28 Mar 2017,  3.91,168.0,157.0,4.5,,A,28 Mar 2017,Fully Funded.
University Of Miami,(English) - Literature,PhD (F17),Accepted, E-mail,27 Mar 2017,,,,,,A,28 Mar 2017,"Received e-mail notification of acceptance last night. To the poster below, I'm not sure if I will attend this program, but I promise I'll make my decision as quickly as possible so you're not left hanging."
University Of Miami,English,PhD (F17),Wait listed, E-mail,28 Mar 2017,,,,,,O,28 Mar 2017,American with UK BA. Anyone planning on rejecting their offer? Hoping to get a straight answer ASAP...
Middle Tennessee State University,(English),PhD (F17),Accepted, Postal Service,24 Mar 2017,,,,,,A,28 Mar 2017,"Accepted via post. Recommended for funding, but the CGS doesn't have the money, so waitlisted for it."
"University Of Illinois, Urbana-Champaign (UIUC)",English,Masters (F17),Rejected, Postal Service,27 Mar 2017,  3.02,162.0,151.0,4.5,,A,27 Mar 2017,"Received a letter dated March 8th on March 27th. I wish they had emailed instead of used snail-mail, but at least now I know. Doesn't change my decision one way or the other. 3a / 5r"
University Of Mississippi,(English) - Literature,Masters (F17),Rejected, E-mail,25 Mar 2017,,,,,,A,27 Mar 2017,5r/4tba. Sad times. Congrats to those accepted
University Of Edinburgh,(English),Masters (F17),Accepted, E-mail,20 Mar 2017,,,,,,A,26 Mar 2017,"Informal notification from a professor I mentioned in my SOP, still waiting for a formal notification."
George Washington University (GWU),(English) - Literature,PhD (F17),Wait listed, Website,24 Mar 2017,,,,,,A,25 Mar 2017,Email to check website
University Of Mississippi,(English),Masters (F17),Rejected, E-mail,25 Mar 2017,  3.02,162.0,151.0,4.5,,A,25 Mar 2017,Personal email from the DGS expressing his displeasure at not being able to find a spot for me this year. Short. Concise. Honest.
George Washington University (GWU),(English) - (direct Entry),PhD (F17),Wait listed, Website,25 Mar 2017,,,,,,,25 Mar 2017,
University Of Virginia (UVA),English Education,PhD (F17),Rejected, E-mail,14 Apr 2017,,,,,,A,24 Mar 2017,
Virginia Commonwealth University (VCU),English (Research),Masters (F17),Accepted, E-mail,24 Mar 2017,,,,,,A,24 Mar 2017,Waitlisted for funding.
University Of Kentucky,English,Masters (F17),Accepted, E-mail,24 Mar 2017,,,,,,O,24 Mar 2017,American with UK BA. Put on waitlist for funding.
"University Of California, Santa Cruz (UCSC)",(English) - Literature,PhD (F17),Rejected, E-mail,24 Mar 2017,,,,,,A,24 Mar 2017,finally rejected. standard email sent from graduate division.
"University Of California, Santa Cruz (UCSC)",English,PhD (F17),Rejected, E-mail,23 Mar 2017,,,,,,A,23 Mar 2017,"Finally.  Rejection in body of email, form obviously sent out to entire graduate applicant pool."
"University Of California, Santa Cruz (UCSC)",(English) - Literature,Masters (F17),Rejected, E-mail,23 Mar 2017, ,158.0,157.0,3.5,,A,23 Mar 2017,"Unfortunate, but expected."
"University Of California, Santa Cruz (UCSC)",(English) - Literature,PhD (F17),Rejected, E-mail,23 Mar 2017,,,,,,A,23 Mar 2017,I contacted them for an update and finally got an email.
University Of Oregon,(English),Masters (F17),Rejected, E-mail,23 Mar 2017,  3.70,150.0,162.0,5.0,,A,23 Mar 2017,Received a rejection email after sending a message to inquire about the status of my application.
Georgetown University,(English),Masters (F17),Rejected, E-mail,21 Mar 2017,,,,,,A,23 Mar 2017,
Syracuse University,(English),Masters (F17),Accepted, E-mail,20 Mar 2017,,,,,,A,23 Mar 2017,Wait listed for an assistantship.
University Of Southern Mississippi,English,PhD (F17),Accepted, E-mail,23 Mar 2017,,,,,,A,23 Mar 2017,"E-mail to check status on portal from the Grad School, not the department (like the previous poster said). Probably won't attend--juggling several offers from better schools."
University Of Southern Mississippi,English Creative Writing (Fiction),PhD (F17),Accepted, E-mail,23 Mar 2017,  3.95,166.0,148.0,5.0,,A,23 Mar 2017,"Email from grad school, not the department."
Villanova University,(English),Masters (F17),Accepted, E-mail,20 Mar 2017,  3.57,162.0,157.0,4.0,,A,22 Mar 2017,On the wait list for funding- go ahead and reject if you are going some where else please! I'm freaking out!
University Of Mississippi,(English) - Literature,PhD (F17),Rejected, E-mail,22 Mar 2017,  3.94,166.0,148.0,5.0,,A,22 Mar 2017,Very kind email from Daniel Stout.
"University Of California, Riverside (UCR)",English,PhD (F17),Wait listed, E-mail,22 Mar 2017,,,,,,A,22 Mar 2017,"To your question: I have been waitlisted and was notified by email, then had a phone call. My status did not change on the UCR portal."
Oklahoma State University,English--Creative Writing (Fiction),PhD (F17),Rejected, E-mail,22 Mar 2017,  3.94,166.0,148.0,5.0,,A,22 Mar 2017,
University Of Oregon,English Literature,Masters (F17),Accepted, E-mail,21 Mar 2017,,,,,,A,22 Mar 2017,Excited about this! My top choice school :)
Georgia State University (GSU),English Literary And Cultural Studies,PhD (F17),Accepted, Website,15 Mar 2017,,,,,,A,21 Mar 2017,Email to check portal night of 15th. Called and left a message asking about funding today. To the poster below: have you heard anything yet re funding?
Western Michigan University,English Creative Writing (Fiction),PhD (F17),Wait listed, Website,20 Mar 2017,,,,,,A,21 Mar 2017,"If you're not planning on attending in the Fall, decline so I can move up in the list."
University Of Mississippi,(English) - Literature,Masters (F17),Wait listed, E-mail,21 Mar 2017,  3.91,168.0,157.0,4.5,,A,21 Mar 2017,#5 on a 12 person wait list
"University Of Arkansas, Fayetteville",(English) - Literature,PhD (F17),Wait listed, E-mail,15 Mar 2017,,,,,,,21 Mar 2017,"I'm really hoping to get in to this program, so if you received an offer and are planning to decline, please make a post! If only to keep my from having an anxiety-fueled heart attack!"
"University Of North Carolina, Chapel Hill (UNC)",English And Comparative Literature,PhD (F17),Rejected, Website,21 Mar 2017,,,,,,I,21 Mar 2017,Email to check Website. Not unexpected.
"University Of North Carolina, Chapel Hill (UNC)",English And Comparative Literature,PhD (F17),Rejected, Website,21 Mar 2017,,,,,,I,21 Mar 2017,Email to check Website. Not unexpected.
"University Of California, Riverside (UCR)",English,PhD (F17),Other, Website,21 Mar 2017,,,,,,A,21 Mar 2017,To the poster below: Were you previously aware that you were on the wait list or was this their first communication with you? Was your portal updated?
"University Of California, Riverside (UCR)",English,PhD (F17),Accepted, E-mail,21 Mar 2017,,,,,,A,21 Mar 2017,Off the wait list!
University Of British Columbia (UBC),(English) - Literature,PhD (F17),Rejected, E-mail,20 Mar 2017,,,,,,A,20 Mar 2017,Standardized email from the department secretary
University Of British Columbia (UBC),(English),PhD (F17),Rejected, E-mail,20 Mar 2017,,,,,,I,20 Mar 2017,Took long enough
University Of British Columbia (UBC),English,PhD (F17),Rejected, E-mail,20 Mar 2017,,,,,,I,20 Mar 2017,Took long enough
San Diego State University (SDSU),English,Masters (F17),Accepted, Postal Service,20 Mar 2017,,,,,,A,20 Mar 2017,Just got my letter in the mail. So relieved I got in!
Syracuse University,(English) - Literature,Masters (F17),Rejected, E-mail,20 Mar 2017,  3.91,168.0,157.0,4.5,,A,20 Mar 2017,"I emailed them to ask for an estimation of when to expect an answer, and they emailed me back the next work day with a rejection. At least I know now."
Syracuse University,(English) - Literature,PhD (F17),Accepted, E-mail,20 Mar 2017,,,,,,A,20 Mar 2017,"I was accepted and I have been placed on the ""short list"" for funding. I'm really hoping that the funding works out. This is my first choice university."
Syracuse University,English,Masters (F17),Accepted, E-mail,20 Mar 2017,,,,,,O,20 Mar 2017,"American with UK BA. Put on ""short"" waitlist for funding."
Syracuse University,(English) - Literature,PhD (F17),Rejected, E-mail,20 Mar 2017,  3.60,163.0,156.0,4.5,,A,20 Mar 2017,"Not too sad about this one, because it was expected. Form email. Not nice, but not mean."
"University Of Florida, Gainesville (UFL)",English (Film & Media),PhD (F17),Wait listed, E-mail,20 Mar 2017,,,,,,,20 Mar 2017,Does anyone maybe wanna let them know they aren't coming or
"University Of Florida, Gainesville (UFL)",English,PhD (F17),Wait listed, E-mail,20 Mar 2017,,,,,,A,20 Mar 2017,"Still hoping to get in here, if anyone was accepted but does not plan on attending, if you would let them know, that would be great."
University Of Arizona,English,Masters (F17),Wait listed, Phone,15 Mar 2017,  4.00,158.0,145.0,4.5,,A,20 Mar 2017,"They couldn't really tell me where I was on the list, but he was hopeful.  It's not my top pick.  Arizona was actually a ""safety school"" so I won't be waiting around much for them.  Good program!  Just not my top pick."
"University Of Illinois, Urbana-Champaign (UIUC)",English,Masters (F17),Rejected, Postal Service,16 Mar 2017,  4.00,158.0,145.0,4.5,,A,20 Mar 2017,"The letter was dated March 8, post dated March 13, then I didn't get it until a few days later.  For the earliest deadline for applications, I expected a quicker response!"
Syracuse University,English,Masters (F17),Rejected, E-mail,20 Mar 2017,  4.00,158.0,145.0,4.5,,A,20 Mar 2017,"A little surprised I wasn't admitted!  I was seriously considering this program even though I was accepted into much more ""prestigious"" schools.  Disappointed, but not too much of a setback."
Louisiana State University,(English) - Literature,PhD (F17),Wait listed, E-mail,18 Mar 2017,,,,,,A,20 Mar 2017,"If you've been accepted and do not plan on attending, please let them know as soon as possible. I really love this program."
Emory University,English,PhD (F17),Wait listed, E-mail,20 Mar 2017,,,,,,,20 Mar 2017,"Has anyone on the Emory wait list heard from them yet? I emailed them a couple of weeks back, haven't heard back. I have other deadlines coming up. But they are my top choice. Any idea what might be happening?"
Syracuse University,(English) - Literature,Masters (F17),Rejected, E-mail,20 Mar 2017,  3.51,162.0,153.0,3.0,,A,20 Mar 2017,"Beginning to fear this year may be a wash :(  
0a/1w/3r/5tba"
Temple University,(English),PhD (F17),Accepted, Phone,17 Mar 2017,,,,,,U,20 Mar 2017,"Voicemail left by Director of Graduate studies, we have another call scheduled to discuss funding and such."
"University Of California, Davis (UCD)",(English),PhD (F17),Rejected, E-mail,1 Feb 2017,,,,,,,20 Mar 2017,"As everyone has said, this was the rudest email I received. However, I think this rudeness comes not from maliciousness but technological ineptitude, tactlessness, and some administrator's stupidity. Hopefully, someone tells them to revise it."
Brandeis University,(English) - Literature,PhD (S17),Wait listed, E-mail,19 Mar 2017,,,,,,,19 Mar 2017,
"Indiana University, Bloomington",English,PhD (F17),Accepted, Phone,29 Jan 2017,  3.70,170.0,163.0,5.0,680,A,19 Mar 2017,
Georgia State University (GSU),English/Creative Writing,PhD (F17),Accepted, E-mail,15 Mar 2017,,,,,,A,19 Mar 2017,Accepted 3/15. Wait list for funding per email from department 3/18. They don't know how many they can fund until they see how many enroll for freshman comp.
Syracuse University,English,PhD (F17),Accepted, E-mail,18 Mar 2017,,,,,,A,18 Mar 2017,"Accepted and on a ""short waitlist for funding."" Really pulling for this one! :)"
Louisiana State University,English,PhD (F17),Wait listed, E-mail,17 Mar 2017,,,,,,I,17 Mar 2017,I am waitlisted too. I plan to take myself off it.
Louisiana State University,(English) - Literature,PhD (F17),Wait listed, E-mail,17 Mar 2017,,,,,,,17 Mar 2017,"After 7 rejections from other schools, I finally have been put on the waiting list (and it's my dream school). If you do not plan to attend, please please let the department know. I will love you forever!! (Fingers crossed)"
Louisiana State University,(English) - Literature,PhD (F17),Wait listed, E-mail,17 Mar 2017,  3.94,166.0,148.0,5.0,,A,17 Mar 2017,Nice email that basically says we believe waitlisted students can do good work too if given a chance. I'll be removing myself from the list this evening though.
University Of Oxford,World Literatures In English,Masters (F17),Rejected, E-mail,17 Mar 2017,,,,,,O,17 Mar 2017,
New York University (NYU),English Education,PhD (F17),Rejected, E-mail,27 Feb 2017,,,,,,A,17 Mar 2017,
University Of Oxford,MSt English (1900-Present),Masters (F17),Rejected, E-mail,17 Mar 2017,,,,,,A,17 Mar 2017,Thought I stood a chance because I had a good recommendation from an Oxford professor. Oh well!
"University Of Massachusetts, Amherst (UMass)",(English) - (rhet/comp Emphasis),PhD (F17),Accepted, E-mail,16 Mar 2017,  3.87,167.0,157.0,5.5,,A,16 Mar 2017,In off the waitlist! TA interview soon. Stoked!
"University Of Washington, Seattle (UW)",(English) - Literature,PhD (F17),Accepted, E-mail,9 Mar 2017,,,,,,A,16 Mar 2017,"Nice personal e-mail. Waitlisted for other funding options after the first year. Already accepted offer elsewhere, so declined yesterday (03/15/17)."
Portland State University,(English),Masters (F17),Accepted, E-mail,16 Mar 2017,,,,,,A,16 Mar 2017,"Waitlist for funded. Have fully funded offers elsewhere, so I've declined."
Oregon State University,(English) - Literature,Masters (F17),Accepted, Phone,16 Mar 2017,,,,,,U,16 Mar 2017,"Got off the waitlist
GTAship 12000$ plus health insurance"
Duke University,Master Of Arts In Teaching (English),Masters (F17),Accepted, E-mail,16 Mar 2017,  3.86,159.0,164.0,4.0,,A,16 Mar 2017,No word on the financial aid/scholarship situation yet
"University Of Washington, Seattle (UW)",(English) - (rhet/comp Emphasis),PhD (F17),Wait listed, Phone,16 Mar 2017,,,,,,A,16 Mar 2017,
Duke University,Master Of Arts - Teaching (English),Masters (F17),Accepted, E-mail,16 Mar 2017,  3.80,162.0,146.0,4.0,,A,16 Mar 2017,
Duke University,Master Of Arts In Teaching (English),Masters (F17),Accepted, E-mail,16 Mar 2017,,,,,,A,16 Mar 2017,"No financial aid info yet, but so excited!"
"University Of Washington, Seattle (UW)","English, Comp-Rhet",PhD (F17),Wait listed, Phone,16 Mar 2017,,,,,,A,16 Mar 2017,"GPA is Masters. As a place-bound non-traditional student, this is the only program I applied to. If you have been accepted and are making another choice, please let them know, ASAP!"
Fordham University,English,PhD (F17),Wait listed, E-mail,16 Mar 2017,,,,,,A,16 Mar 2017,"To the person waitlisted at Fordham, which concentration (British/American, etc) did you apply for?"
University Of Mississippi,(English) - Literature,PhD (F17),Wait listed, E-mail,15 Mar 2017,,,,,,A,16 Mar 2017,
University Of Arizona,(English) - Literature,PhD (F17),Wait listed, Phone,15 Mar 2017,,,,,,A,16 Mar 2017,
University Of Arizona,English,PhD (F17),Wait listed, Phone,16 Mar 2017,  4.00,168.0,155.0,4.0,,A,16 Mar 2017,"My other waitlists/acceptances are in northern states so now I feel like I'm in Frost's ""Fire and Ice"""
"University Of North Carolina, Chapel Hill (UNC)",Teaching - Secondary English,Masters (F17),Accepted, E-mail,9 Mar 2017,,,,,,A,15 Mar 2017,
Durham University,English,Masters (F17),Accepted, E-mail,2 Mar 2017,,,,,,A,15 Mar 2017,
University Of Rochester,English,Masters (F17),Accepted, E-mail,8 Mar 2017,  3.89,153.0,141.0,5.0,,A,15 Mar 2017,Declined the offer due to acceptance at a UK school.
University Of Cincinnati,English - Creative Writing,PhD (F17),Rejected, E-mail,15 Mar 2017,,,,,,,15 Mar 2017,
University Of Arkansas,(English),PhD (S17),Rejected, E-mail,15 Mar 2017,  3.59,165.0,142.0,5.0,,A,15 Mar 2017,"I saw someone post on here that they were accepted, so I waited about a week to see if I would receive notification of some sort. After not hearing anything, I emailed the department to check on my status. I received an email two days later informing me of my rejection but encouraging me to reapply next year if I was still interested."
"University Of Washington, Seattle (UW)",(English) - Literature,Masters (F17),Rejected, E-mail,13 Mar 2017,,,,,,A,15 Mar 2017,sad but not that surprised
"University Of Arkansas, Fayetteville",(English) - Literature,PhD (F17),Rejected, E-mail,15 Mar 2017,  3.94,166.0,148.0,5.0,,A,15 Mar 2017,
Fordham University,English,PhD (F17),Other, E-mail,15 Mar 2017,,,,,,A,15 Mar 2017,"Like others, I am on the waitlist for Fordham's Ph.D. program in English. I emailed the department and they replied that all decisions will be made by April 15 and all notifications sent out by the end of April. They very kindly apologized for the length of the process, citing the fact that legally they have to receive ""I choose to attend"" and ""I choose not to attend"" statements in writing before they can offer spots to those on the waitlist."
"University Of Washington, Seattle (UW)",English,PhD (F17),Rejected, E-mail,15 Mar 2017,,,,,,A,15 Mar 2017,I'm out. See you next year grad cafe. Congrats to those in and best of luck to those not! Let's pad some resumes and enjoy the next few months before we try again!
"University Of Illinois, Urbana-Champaign (UIUC)",English,PhD (F17),Rejected, E-mail,15 Mar 2017,,,,,,I,15 Mar 2017,
"University Of Washington, Seattle (UW)",(English),PhD (F17),Rejected, E-mail,15 Mar 2017,,,,,,,15 Mar 2017,
University Of Utah (UoU),English,PhD (F17),Rejected, E-mail,15 Mar 2017,,,,,,A,15 Mar 2017,
Georgia State University (GSU),(English) - Literary And Cultural Studies,PhD (F17),Accepted, E-mail,13 Mar 2017,,,,,,A,14 Mar 2017,"Email to check portal; logged in and saw I've been accepted. No mention of funding, and the GS website says it's ""competitive."" 1a/0w/6r. 4.0 GPA from M.A."
"University Of Washington, Seattle (UW)",(English),Masters (F17),Rejected, E-mail,13 Mar 2017,  3.66,165.0,152.0,4.5,,A,14 Mar 2017,
"University Of Washington, Seattle (UW)",(English) -,PhD (F17),Rejected, E-mail,10 Mar 2017,  3.90,155.0,130.0,5.5,,A,14 Mar 2017,"GPA applies to MA as well. Several presentations, a publication, and 4 years post-MA teaching experience. 0a/6r, waiting on one."
Western Michigan University,English,PhD (F17),Wait listed, E-mail,10 Mar 2017,,,,,,U,14 Mar 2017,I emailed to ask about the status and was told that I had been wait-listed. I chose to withdrawal my application because I have a good offer elsewhere and last year WMU didn't let people know an outright decision until into May.
Baylor University,(English),PhD (F17),Rejected, E-mail,14 Mar 2017,  3.55,165.0,142.0,5.0,,A,14 Mar 2017,"After seeing others posting they were accepted, I waited a week to see if I would receive notification one way or the other. Then after not receiving anything during that week, I decided to email the department to check on my status. I received a curt but polite email notifying me of my rejection the following day."
University Of Arizona,(English),PhD (F17),Accepted, Phone,14 Mar 2017,  3.50,168.0,150.0,5.5,,A,14 Mar 2017,Voicemail from DGS. Assuming I'll hear more about funding when I call back.
Oklahoma State University,(English) - Literature,Masters (F17),Accepted, Postal Service,13 Mar 2017,,,,,,A,13 Mar 2017,I received a fully funded GTA position.  I am so excited for the opportunity to go here! Will most likely accept!
Fordham University,English,PhD (F17),Wait listed, Website,13 Mar 2017,,,,,,A,13 Mar 2017,Anybody still waitlisted at Fordham?
Idaho State University,English,Masters (F17),Accepted, E-mail,3 Mar 2017,  3.70,162.0,150.0,5.0,,A,13 Mar 2017,
University Of Houston,English,PhD (F17),Accepted, Website,13 Mar 2017,,,,,,I,13 Mar 2017,"Accepted and waitlisted for funding, also on top of the waitlist. If anyone is not planning to attend, PLEASE PLEASE PLEASE PLEASE help me out with this. Waited pretty long for this programme!"
Brandeis University,English,PhD (F17),Wait listed, E-mail,13 Mar 2017,,,,,,A,13 Mar 2017,"Nice, but brief email; replied to find out position on the waitlist."
University Of Oxford,MSt English (650-1550),Masters (F17),Accepted, E-mail,13 Mar 2017,,,,,,I,13 Mar 2017,"Really unexpected! Thought I would be rejected!  
"
Brandeis University,(English),PhD (F17),Wait listed, E-mail,13 Mar 2017,  4.00,168.0,155.0,4.0,,A,13 Mar 2017,"Not very much info, have emailed for more specifics"
Kent State University,English,PhD (F17),Rejected, E-mail,13 Mar 2017,,,,,,I,13 Mar 2017,"0a/0w/5r and 3 pending. 9 years teaching experience, fluent in 3 languages. Good LORs and SOP. I guess international students don't stand a chance in certain universities."
Brandeis University,(English),PhD (F17),Accepted, Phone,9 Mar 2017,,,,,,A,13 Mar 2017,
Temple University,(English) - Literature,PhD (F17),Accepted, Phone,10 Mar 2017,,,,,,A,13 Mar 2017,"Really awesome phone conversation with the graduate director. Right now there is limited funding, but they're trying to work on that and hope to notify me soon."
"University Of Louisiana, Lafayette",English - Creative Writing (Fiction),PhD (F17),Accepted, E-mail,12 Mar 2017,  3.94,166.0,148.0,5.0,,A,13 Mar 2017,GPA is also grad. Unofficial email. Full funding.
Yale University,English,PhD (F17),Rejected, Website,8 Mar 2017,,,,,,A,12 Mar 2017,"I found the decision letter on the website after logging in to check my application. (I didn't receive an email letting me know it was available.) I wouldn't put too much stock in that number they give of 10,700 applicants because it's an irrelevant number. It applies to what I'm guessing is the whole GSAS, not just the department. That's really the only useful number to know in this instance."
San Francisco State University (SFSU),English (Literature),Masters (F17),Accepted, E-mail,12 Mar 2017,,,,,,A,12 Mar 2017,"Received a brief email at 4:22am telling me I had been admitted, asking me to accept the admittance offer, and notifying me that I'd be receiving a formal letter in the mail soon."
Boston University (BU),(English) - Literature,PhD (F17),Rejected, E-mail,10 Mar 2017,,,,,,,12 Mar 2017,
Northeastern University,(English) - Literature,PhD (F17),Rejected, E-mail,21 Feb 2017,,,,,,,12 Mar 2017,
Boston College,(English) - Literature,PhD (F17),Rejected, Postal Service,1 Mar 2017,,,,,,,12 Mar 2017,
"University Of Washington, Seattle (UW)",English,PhD (F17),Rejected, E-mail,10 Mar 2017,,,,,,A,12 Mar 2017,"Relatively standard rejection email but with this strange addition at the end: "" I so wish our decision could have been different."" Was this part of the form rejection?! How unusual!"
New York University (NYU),Teaching English As A Second Language (TESOL),Masters (F17),Accepted, E-mail,11 Mar 2017,  3.80,160.0,167.0,5.0,,A,11 Mar 2017,financial aid awards come out 2 weeks after the offer of admission. Excited and hopeful for a great financial aid package!
University Of Toronto (UofT),(English) - (direct Entry),PhD (F17),Rejected, Postal Service,11 Mar 2017,,,,,,I,11 Mar 2017,"International student, standard rejection. They couldn't  offer a place. Letter is dated 28 February. Somehow I don't feel sorry because things happen for a reason. I know its better for me."
University Of Southern California (USC),English,PhD (F17),Rejected, E-mail,11 Mar 2017,,,,,,,11 Mar 2017,Emailed DGS; bitten by the impatient bug!
Columbia University,English Education,PhD (F17),Rejected, E-mail,11 Mar 2017,,,,,,A,11 Mar 2017,Email to check website.
"University Of Washington, Seattle (UW)",(English) - (rhet/comp Emphasis),PhD (F17),Rejected, E-mail,10 Mar 2017,,,,,,A,10 Mar 2017,
"University Of Washington, Seattle (UW)",(English),Masters (F17),Rejected, E-mail,10 Mar 2017,  3.50,168.0,150.0,5.5,,A,10 Mar 2017,Short and sweet rejection email. My first rejection so it stings a little! 6a/1w/1r
Syracuse University,(English) - Literature,Masters (F17),Accepted, E-mail,10 Mar 2017,  3.02,162.0,151.0,4.5,450,A,10 Mar 2017,Received a phone call and an email from the DGS. Fully funded MA. 0 complications and no waiting on funding. Really excited. There is a good chance I end up here! 3a/ 0w/ 2r/ 5tba/
"University Of Maryland, College Park (UMD)",(English) - Literature,PhD (F17),Wait listed, E-mail,5 Feb 2017,,,,,,,10 Mar 2017,Had an interview in January and am the alternate on the wait-list for one spot in my area. Hoping to get in!
University Of Rhode Island,English,PhD (F17),Accepted, E-mail,10 Mar 2017,,,,,,A,10 Mar 2017,Email to check website with decision -- very excited!
Columbia University,English TESOL,PhD (S17),Other, E-mail,21 Feb 2017,,,,,,A,10 Mar 2017,To the poster below: I have been asked to submit an official evaluation for my European BA transcript. The e-mail said they will continue reviewing applications till April 1st.
Villanova University,English,Masters (F17),Rejected, E-mail,10 Mar 2017,,,,,,A,10 Mar 2017,
Brandeis University,English,PhD (F17),Accepted, Phone,9 Mar 2017,,,,,,,10 Mar 2017,
University Of Delaware,English,PhD (F17),Accepted, Phone,2 Feb 2017,,,,,,A,10 Mar 2017,Phone call from program director with email shortly following -- very excited!
University Of Rochester,English,PhD (F17),Accepted, E-mail,3 Feb 2017,,,,,,A,10 Mar 2017,So surprised that the acceptance came so early! Absolutely thrilled and waiting on a few more schools
Northeastern University,English,PhD (F17),Rejected, E-mail,1 Mar 2017,,,,,,A,10 Mar 2017,Email to check the website with decision
"University Of Washington, Seattle (UW)",(English),PhD (F17),Accepted, E-mail,9 Mar 2017,,,,,,,10 Mar 2017,Accepted w/ no funding the first year. Still excited!
Yale University,English,PhD (F17),Rejected, Website,9 Mar 2017,,,,,,A,9 Mar 2017,"0a/10r. Seriously, what am I supposed to do now? Pay for a PhD in the UK? What the hell, man."
"University Of Washington, Seattle (UW)",(English) - Literature,PhD (F17),Accepted, E-mail,9 Mar 2017,,,,,,I,9 Mar 2017,"Oh my... I thought I got rejected, as the initial notifications were posted last week. So Happy...!"
Brandeis University,English Literature,PhD (F17),Accepted, Phone,9 Mar 2017,,,,,,A,9 Mar 2017,
University Of Cambridge,(English),PhD (F17),Other, Website,9 Mar 2017,,,,,,I,9 Mar 2017,Conditional offer made; seeking college membership.
University Of Oxford,(English) - Literature (1830-1914),Masters (F17),Accepted, E-mail,9 Mar 2017,,,,,,,9 Mar 2017,
Yale University,(English),PhD (F17),Rejected, Website,9 Mar 2017,,,,,,U,9 Mar 2017,10800 applicants? You are kidding me....
"University Of Tennessee, Knoxville",English - Creative Writing (Fiction),PhD (F17),Wait listed, E-mail,8 Mar 2017,,,,,,A,9 Mar 2017,Hoping I get in off the waitlist...
Washington State University (WSU),(English) - Literature,Masters (F17),Wait listed, E-mail,8 Mar 2017,,,,,,O,9 Mar 2017,"WSU is also my first choice, so please, if you're not going to attend, let them know as soon as you can."
"University Of Florida, Gainesville (UFL)",English (Film And Media Studies),PhD (F17),Accepted, E-mail,8 Mar 2017,,,,,,A,9 Mar 2017,
Old Dominion University,(English) - (rhet/comp Emphasis),PhD (F17),Wait listed, Other,9 Mar 2017,,,,,,A,9 Mar 2017,"I have been wait listed for this program. There was no official notification sent for this, so I emailed the department chair to inquire as to when they would be making decisions. He is the one who told me about my wait list status and said it would be about two more weeks or so before any final decision is made depending on the decisions of those who have been accepted."
Yale University,English,PhD (F17),Rejected, Website,9 Mar 2017,,,,,,I,9 Mar 2017,"They said they had 10,700 applicants, guys. 10,700. Let that sink in."
"Indiana University, Bloomington",English,PhD (F17),Wait listed, E-mail,3 Mar 2017,,,,,,I,9 Mar 2017,"I'm apparently ""first in line to receive an offer"" if a medievalist declines. If you're a medievalist and planning to accept another offer, please let them know!"
"University Of Tennessee, Knoxville",English,PhD (F17),Wait listed, E-mail,9 Mar 2017,,,,,,I,9 Mar 2017,"I already have 2 offers, but this one sounds good too."
Washington State University (WSU),English Literature,PhD (F17),Wait listed, E-mail,8 Mar 2017,,,,,,A,9 Mar 2017,Also would love to attend this program.
University Of Oxford,English,PhD (F17),Rejected, E-mail,8 Mar 2017,,,,,,U,9 Mar 2017,Generic email vaguely resembling spam. Miracle it didn't end up in the spam folder
Yale University,English,PhD (F17),Rejected, Website,8 Mar 2017,,,,,,,8 Mar 2017,Sneaky appearance as a PDF on the website. No accompanying email. Sneaks! Sneaks! *gollum*
