Georgia State University (GSU),Applied Linguistics,PhD (F17),Other, Other,17 Apr 2017,,,,,,A,17 Apr 2017,"I was interviewed back in February about the program, but have not yet received a final decision. I would love to know who has been accepted or rejected from this program. Also, any information about why the decision is taking so long would also be welcome."
Arizona State University (ASU),Business  (Finance),PhD (F17),Wait listed, E-mail,15 Apr 2017,,,,,,O,15 Apr 2017,"This doctoral program is so opportunistic. They have a lot of waitlists. Sent out some offer from the waitlist. So, if you are on the waitlist, don't rely on this program"
"University Of Maryland, College Park (UMD)",Master Of Science In Business Analytics,Masters (F17),Other, Website,15 Apr 2017,,,,,,I,15 Apr 2017,Decision should be rolled today...anyone heard anything?
Emory University,Finance,PhD (F17),Wait listed, E-mail,14 Apr 2017,,,,,,I,14 Apr 2017,"Some movements for Finance programs! To the Emory offer holder, please please decline asap if you have better offers. Thanks!"
Carnegie Mellon University (CMU),Information Systems Management (MISM) - Business Intelligence And Data Analytics (BIDA),Masters (F17),Other, Other,14 Apr 2017,,,,,,O,14 Apr 2017,"To the poster below.

I went to admitted student day and they told us that they had more applications than expected and are still finishing up reviewing applications. This was back in April 1.

Good luck"
George Washington University (GWU),Business Information Systems,Masters (F17),Accepted, Website,13 Apr 2017,,,,,,U,14 Apr 2017,"(Avg GRE quant, above average Verbal) - 1 yr work experience - good essays"
Arizona State University (ASU),Business Administration (Management) / Finance,PhD (F17),Wait listed, Other,14 Apr 2017,,,,,,O,14 Apr 2017,"To the post below: I don't know how many people are on waitlist but it seems more than five. I will have a chat with one of the professors in this program tomorrow, and ask him for the number."
Swiss Finance Institute,Business  (Finance),PhD (F17),Wait listed, E-mail,14 Apr 2017,,,,,,U,14 Apr 2017,"First on the waiting list.
Please decline if you don't want to go.
This is my dream school.
Keep finger crossed for the miracle ."
Arizona State University (ASU),Business  (Finance),PhD (F17),Wait listed, E-mail,14 Apr 2017,,,,,,O,14 Apr 2017,To the ASU post below: I'm also on the waitlist. How many students are on the waitlist for this school?
Arizona State University (ASU),Business Administration (Management) / Finance,PhD (F17),Wait listed, Other,14 Apr 2017,,,,,,O,14 Apr 2017,Please make your decision of anyone who has an offer from this program. It is my last hope as well as it is my top choice school.
Emory University,Finance,PhD (F17),Wait listed, E-mail,13 Apr 2017,,,,,,I,13 Apr 2017,"I'm 3rd of the waitlist. I know my chance is low, but to the offer holder and top 2 waitlistees, please indicate your decision to Emory if you're not attending anyway. That would be big help for my last shot!"
University Of Southern California (USC),Business (finance),PhD (F17),Wait listed, E-mail,13 Apr 2017,,,,,,I,13 Apr 2017,To the offer holders: I would appreciate it if you please decide whether to go or not. Thank you.
Carnegie Mellon University (CMU),Information Systems Management (MISM) - Business Intelligence And Data Analytics (BIDA),Masters (F17),Other, Other,13 Apr 2017,,,,,,U,13 Apr 2017,"To the poster below, there are quite a lot of people still waiting for the decision. I received an email from them a week ago that said my application was currently under review and that I should receive a response soon. I believe the people who already got offers have until April 15 to make their decision so we might hear after that."
Temple University,Business Analytics,Masters (F17),Accepted, E-mail,13 Apr 2017,,,,,,I,13 Apr 2017,
"University Of California, Berkeley (UCB)",Business Administration - Marketing (Quant),PhD (F17),Rejected, E-mail,13 Apr 2017,,,,,,I,13 Apr 2017,
Emory University,Finance,PhD (F17),Wait listed, E-mail,12 Apr 2017,,,,,,I,12 Apr 2017,"3 out of 4 offers have been accepted. To the remaining offer holder, please decide quickly. This is my last hope this season. Thanks so much."
McMaster University,Finance,PhD (F17),Other, Other,12 Apr 2017,,,,,,O,12 Apr 2017,To the McMaster poster below: Are you going to accept the offer?
McMaster University,Finance,PhD (F17),Accepted, E-mail,11 Apr 2017,,,,,,,12 Apr 2017,
"University Of North Carolina, Chapel Hill (UNC)",Business Administration - Marketing (Quant),PhD (F17),Rejected, E-mail,12 Apr 2017,,,,,,I,12 Apr 2017,
"University Of Illinois, Urbana-Champaign (UIUC)",Business  (Finance),PhD (F17),Accepted, E-mail,10 Apr 2017,,,,,,U,12 Apr 2017,
University Of British Columbia (UBC),Business Analytics,Masters (F17),Rejected, E-mail,12 Apr 2017,,,,,,I,12 Apr 2017,Not surprised as I had't invited to an interview.
University Of Iowa,Business (Operations Management),PhD (F17),Accepted, E-mail,25 Mar 2017,  3.17,151.0,164.0,3.0,,U,11 Apr 2017,
University Of Connecticut,Business Administration (Information Systems),PhD (F17),Rejected, Website,11 Apr 2017,,,,,,I,11 Apr 2017,
University Of British Columbia (UBC),Business Administration (Information Systems),PhD (F17),Other, Other,11 Apr 2017,,,,,,I,11 Apr 2017,"Has anybody heard back from the program?
It has been four months since applied."
University Of Southern California (USC),Business  (Finance),PhD (F17),Wait listed, E-mail,11 Apr 2017,,,,,,U,11 Apr 2017,To the offer holders: Could you please decide whether to accept the school? This is my last hope. Thanks.
"University Of Wisconsin, Madison",Business (ASRMI),PhD (F17),Rejected, E-mail,11 Apr 2017,,,,,,U,11 Apr 2017,
Rutgers University,Business  (Finance),Other (F17),Wait listed, E-mail,10 Apr 2017,,,,,,O,10 Apr 2017,To the person who have offer from Rutgers: Could you please decide whether you will attend at Rutgers? This is my last choice...
Emory University,Finance,PhD (F17),Other, E-mail,10 Apr 2017,,,,,,I,10 Apr 2017,Anyone planning to decline Emory offers? Please do soon to leave a chance for those waitlisted. Thanks so much.
Arizona State University (ASU),Business  (Finance),PhD (F17),Wait listed, E-mail,10 Apr 2017,,,,,,O,10 Apr 2017,"To the ASU post below: Do you know any information about waiting number? I'm also on the waitlist. But, I don't know how many people are on the waitlist."
McGill University,Business & Management (Operations Management),PhD (F17),Rejected, E-mail,10 Apr 2017,,,,,,I,10 Apr 2017,Sent an email to ask my status.
Boston University (BU),Operations And Technology Management,PhD (F17),Accepted, E-mail,28 Mar 2017,,,,,,U,10 Apr 2017,
University Of Waterloo,"Business, Entrepreneurship And Technology",Masters (F17),Interview, E-mail,7 Apr 2017,,,,,,I,10 Apr 2017,Have been invited for an interview. Any suggestions?
Michigan State University (MSU),Business  (Finance),PhD (F17),Interview, E-mail,10 Apr 2017,,,,,,O,10 Apr 2017,To the MSU post below: Who sent you an email? (Prof or staff). Did you decline the offer? I did interview but I didn't hear back :(
Texas A&M University (TAMU),Business - Marketing (CB),PhD (F17),Rejected, Website,6 Apr 2017,,,,,,I,9 Apr 2017,"I emailed them and asked for the status. They send me an email to check the my mail box, then put the results on website."
Rutgers University,Business Administration (Management) Marketing,PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,,9 Apr 2017,
"University Of Texas, Dallas (UT Dallas)",Business Analytics,Masters (F17),Accepted, Website,8 Apr 2017,,,,,,I,8 Apr 2017,"Accepted,the decision was quick(around 3 weeks)"
Michigan State University (MSU),Business (finance),PhD (F17),Interview, E-mail,8 Apr 2017,,,,,,O,8 Apr 2017,To the MSU post below: Could you please let me know when did you get email and when who sent you an email?
Drexel University,Business - Organizational Behavior,PhD (F17),Accepted, E-mail,5 Apr 2017,,,,,,A,7 Apr 2017,I was accepted off of the waitlist =)
University Of Connecticut,Business Administration (Management) / Finance,PhD (F17),Rejected, E-mail,7 Apr 2017,,,,,,U,7 Apr 2017,
New York University (NYU),Business (Information Systems),PhD (F17),Rejected, E-mail,7 Apr 2017,  3.67,160.0,166.0,4.0,,A,7 Apr 2017,Expected with no interview invitation
INSEAD,Business Administration - Marketing (CB),PhD (F17),Rejected, E-mail,7 Apr 2017,,,,,,I,7 Apr 2017,
Queens University,MSc International Business,Masters (S17),Accepted, E-mail,24 Mar 2017,,,,,,U,7 Apr 2017,2500CAD Scholarship-will attend
Rutgers University,Business  (Finance),PhD (F17),Rejected, E-mail,7 Apr 2017,,,,,,I,7 Apr 2017,
INSEAD,Business - Marketing (CB),PhD (F17),Rejected, E-mail,6 Apr 2017,  3.85,156.0,160.0,5.0,,A,7 Apr 2017,not surprised. already committed to a higher ranked and better fit school. best of luck to all of those who will be attending!
University Of Oxford,Business Administration,MBA (F17),Interview, E-mail,7 Apr 2017,,,,,,A,7 Apr 2017,Notification of interview. Candidate for the Oxford 1+1 MBA and the Pershing Square Scholarship. Applied for the Stage 4 deadline.
Rice University,Accounting,PhD (F17),Accepted, E-mail,7 Apr 2017,,,,,,U,7 Apr 2017,Interviewed yesterday and got an offer at the same day! My only and best offer! Good luck to all!
Rice University,Accounting,PhD (F17),Accepted, E-mail,7 Apr 2017,,,,,,U,7 Apr 2017,Interviewed yesterday and got an offer at the same day! My only and best offer! Good luck to all!
Michigan State University (MSU),Business (finance),PhD (F17),Interview, E-mail,7 Apr 2017,,,,,,O,7 Apr 2017,Anybody got offer after interview? or wait-list etc.
"University Of Minnesota, Twin Cities (UMN)",Supply Chain And Operations,PhD (F17),Wait listed, E-mail,6 Apr 2017,,,,,,I,6 Apr 2017,"To the ones whom received admission offer from this school. I was notified that I am on their short list. So please if you are not planned to attend this school, decline the offer as soon as possible because this school is my only option. Thanks a lot."
Ohio State University (OSU),Finance,PhD (F17),Rejected, E-mail,5 Apr 2017,,,,,,I,6 Apr 2017,Was waitlisted before. Only found out after asking for status update. Quite disappointed that OSU didn't send me a rejection when they filled the class.
INSEAD,Business - Organizational Behavior,PhD (F17),Rejected, E-mail,6 Apr 2017,,,,,,A,6 Apr 2017,
"University Of North Carolina, Charlotte",Business  (Finance),PhD (F17),Rejected, E-mail,6 Apr 2017,,,,,,A,6 Apr 2017,
Emory University,Finance,PhD (F17),Wait listed, E-mail,6 Mar 2017,  4.00,0.0,0.0,0.0,760.0,I,6 Apr 2017,"If you have better offers, please communicate to Emory quickly. This is my last hope after so many rejections. Thanks.."
Arizona State University (ASU),Business Administration (Management) / Finance,Other (F17),Other, Other,6 Apr 2017,,,,,,O,6 Apr 2017,"Is there anyone who receive any information, or even birthday email, from ASU? They may be in hibernation; no response from them.  Please share your information. Thank you!"
University Of Southern California (USC),Accounting,PhD (F17),Rejected, E-mail,6 Apr 2017,,,,,,U,6 Apr 2017,sad news
London Business School,Finance,PhD (F17),Rejected, E-mail,6 Apr 2017,,,,,,I,6 Apr 2017,Rejection letter. Expected.
University Of British Columbia (UBC),Business Analytics,Masters (F17),Other, Other,6 Apr 2017,,,,,,I,6 Apr 2017,Has anyone received admisson/rejection/or interview invitation? I applied in 1st round in Febuary. The 2nd round deadline has just passed and I still haven't got any news from the school.
Purdue University,Business  (Finance),PhD (F17),Other, Other,5 Apr 2017,,,,,,O,5 Apr 2017,"Is there anybody who got news from Purdue? interview, wait-list, admission, reject etc.."
"University Of Colorado, Boulder",Aerospace Engineering,PhD (F17),Accepted, E-mail,4 Apr 2017,  3.95,167.0,170.0,4.5,,A,5 Apr 2017,"Heard back from them over the weekend. Not 100% sure yet, but I think this will be where I will be going for the next 4-5 years. Good luck to everyone still deciding!"
University Of Iowa,Business Administration (Management)/  Finance,PhD (F17),Rejected, E-mail,22 Mar 2017, ,160.0,170.0,3.5,,I,5 Apr 2017,"After careful examination of all available materials and factors, we are unfortunately unable to admit you to the program at this time."
York University,Finance,PhD (F17),Rejected, E-mail,5 Apr 2017,,,,,,I,5 Apr 2017,16a/17r
Arizona State University (ASU),Business Adminion,PhD (F17),Rejected, E-mail,5 Apr 2017,  3.80,154.0,161.0,3.0,,U,5 Apr 2017,
"University Of North Carolina, Chapel Hill (UNC)",Business Administration (Marketing),PhD (F17),Accepted, E-mail,28 Mar 2017,,,,,,O,5 Apr 2017,
McGill University,Business Administration - Marketing,PhD (F17),Rejected, E-mail,4 Apr 2017,  3.52,163.0,156.0,4.5,,U,5 Apr 2017,Rejected
New York University (NYU),Business & Management (Organization Management),PhD (?),Rejected, Website,4 Apr 2017,,,,,,U,4 Apr 2017,Generic letter of rejection via website. I am still waiting on CUNY. Anyone has heard anything?
Temple University,Business & Management,PhD (F17),Accepted, E-mail,4 Apr 2017,,,,,,,4 Apr 2017,Have any admitted applicants in and of the Temple Fox PhD programs received funding information?
McGill University,Business - Organizational Behavior,PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,A,4 Apr 2017,"Online application status update: 
Your application has been refused. See Refusal Letter"
University Of Southern California (USC),Business Analytics,Masters (F17),Other, Other,4 Apr 2017,,,,,,A,4 Apr 2017,Is this program still accepting students? Anyone got their offers?
Emory University,Finance,PhD (F17),Wait listed, E-mail,4 Apr 2017,  4.00,0.0,0.0,0.0,760.0,U,4 Apr 2017,"Any news here? I've been in the waiting list for a month. If you have better offers, please response to the school quickly as 04/15 is coming. Thank you so much."
New York University (NYU),Business Administration - Marketing (Quant),PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,I,4 Apr 2017,
New York University (NYU),Business Administration (Management And Organizations),PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,,4 Apr 2017,Generic rejection letter after logging on to check app status
"University Of California, Los Angeles (UCLA)",Business Administration - Marketing (Quant),PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,I,4 Apr 2017,
University Of Southern California (USC),Accounting,PhD (F17),Rejected, E-mail,4 Apr 2017,,,,,,I,4 Apr 2017,
"University Of Minnesota, Twin Cities (UMN)",Business Finance,PhD (F17),Other, Other,4 Apr 2017,,,,,,,4 Apr 2017,I was interviewed about two weeks ago and still did not receive any news. To the offer holder below: will you accept the offer?
Rutgers University,International Business,PhD (F17),Rejected, E-mail,3 Apr 2017,,,,,,A,3 Apr 2017,"I have now officially heard from all of the schools I applied to. I accepted an offer from a school that is quite similar to Rutgers in terms of ranking and I am very happy with my decision, so this rejection really doesn't hurt that much."
Rutgers University,Business Administration - Marketing,PhD (F17),Other, Other,3 Apr 2017,,,,,,O,3 Apr 2017,Have any one got the final result/interview call of PhD in Marketing from School?
University Of Mississippi,Business Administration - Marketing,PhD (F17),Other, Other,3 Apr 2017,,,,,,O,3 Apr 2017,Have any one got the final result of PhD in Marketing from aalto business School?
University Of Wyoming,Business Administration - Marketing,PhD (F17),Other, Other,3 Apr 2017,,,,,,O,3 Apr 2017,Have any one got the final result/interview call of PhD in Marketing from the School?
"University Of Texas, San Antonio (UTSA)",Business Administration (Management) / Finance,PhD (F17),Wait listed, E-mail,2 Apr 2017,,,,,,U,2 Apr 2017,"To the offer holders at UTSA. If you do not plan to enroll, please inform the ad-com. In that case, they'll extend offers to the waitlisted candidates."
Queens University,Management Science,Masters (F17),Accepted, E-mail,30 Mar 2017,,,,,,I,2 Apr 2017,
Queens University,Management Science,Masters (F17),Accepted, E-mail,20 Mar 2017,,,,,,I,2 Apr 2017,
University Of Southern California (USC),Data Science And Operations,PhD (F17),Accepted, E-mail,2 Apr 2017,,,,,,I,2 Apr 2017,The last result of all the applications......have confirmed  offer from another program long time ago. Have to decline it but will miss the California sunshine.
Virginia Tech,Business - Marketing (CB),PhD (F17),Wait listed, E-mail,3 Mar 2017,,,,,,U,1 Apr 2017,"Hey, guys! I asked a member of admission committee and was told I was waitlisted and have not got any updates! April is coming, if you are admitted but have better offers or VT is not your priority choice, please let them know! Thank you!"
INSEAD,Business  (Finance),PhD (F17),Accepted, Phone,31 Mar 2017, ,155.0,161.0,3.5,,U,1 Apr 2017,Knew the result from the professor informally 15 days ago. But it was good to hear it from the Program Director.
Michigan State University (MSU),Business Administration (Management) / Finance,PhD (F17),Interview, E-mail,31 Mar 2017,,,,,,I,31 Mar 2017,
"University Of Texas, San Antonio (UTSA)",Business Administration (Management),PhD (F17),Rejected, E-mail,31 Mar 2017,,,,,,A,31 Mar 2017,"Standard rejection email. It's no big deal really. I accepted a fantastic offer last Monday from a different school. Very happy about how things played out for me. UTSA wasn't meant for me and probably for a good reason!
"
Schulich School Of Business,Business Analytics,Masters (F17),Rejected, E-mail,31 Mar 2017,,,,,,I,31 Mar 2017,
"University Of Illinois, Urbana-Champaign (UIUC)",(Applied Mathematics),Masters (F17),Rejected, E-mail,30 Mar 2017,,,,,,A,30 Mar 2017,"Somewhat expected, I'm sure they had many qualified applicants."
Bentley University,Business,PhD (F17),Rejected, E-mail,29 Mar 2017,,,,,,U,30 Mar 2017,
McGill University,Business & Management (Operations Management),PhD (F17),Other, Other,30 Mar 2017,,,,,,I,30 Mar 2017,"""In review"" for ages..."
INSEAD,Business Administration - Strategy,PhD (F17),Rejected, E-mail,28 Mar 2017,,,,,,,29 Mar 2017,
Duke University,Business Administration - Strategy,PhD (F17),Rejected, E-mail,29 Mar 2017,,,,,,,29 Mar 2017,No interview.
University Of Rochester,Finance,Masters (F17),Accepted, Phone,10 Feb 2017,,,,,,A,29 Mar 2017,GMAT 700. Accepted with 75% scholarship. I rejected the offer.
"University Of California, Los Angeles (UCLA)",Business Administration (MBA),Masters (F17),Rejected, E-mail,29 Mar 2017,,,,,,A,29 Mar 2017,They said they select a class of 360 out of thousands of applicants. I wasn't competitive I guess.
University Of Calgary,Accounting,PhD (F17),Rejected, E-mail,14 Mar 2017,,,,,,A,29 Mar 2017,
University Of Connecticut,Business Analytics And Project Management,Masters (F17),Rejected, Website,4 Feb 2017,,,,,,I,29 Mar 2017,Was my safe school. Weird that I got rejected given the fact that I got into much better schools with a scholarship. Is it possible that they reject students who they think won't join them anyway?
Drexel University,Business Analytics,Masters (F17),Accepted, E-mail,16 Feb 2017,,,,,,I,29 Mar 2017,"Scholarship worth $15,075. Accepted the offer."
Rutgers University,Masters In Information Technology,Masters (F17),Accepted, E-mail,22 Feb 2017,,,,,,I,29 Mar 2017,
Arizona State University (ASU),Business Analytics,Masters (F17),Accepted, E-mail,28 Mar 2017,  3.20,152.0,166.0,4.0,,I,28 Mar 2017,
University Of Southern California (USC),Business Administration,PhD (F17),Rejected, Website,28 Mar 2017,,,,,,U,28 Mar 2017,ridiculous. have to register again to check the notice. then know rejected.
University Of Southern California (USC),Finance,PhD (F17),Rejected, Website,28 Mar 2017,,,,,,I,28 Mar 2017,
University Of Cincinnati,Business Analytics,Masters (F17),Accepted, E-mail,15 Mar 2017,  3.00,163.0,167.0,4.0,,I,28 Mar 2017,
Rice University,Business  (Finance),PhD (F17),Wait listed, E-mail,27 Mar 2017,,,,,,,27 Mar 2017,"Guys if you got admitted to Rice and are not planning to accept the offer, would you please kindly decline as soon as possible? This is my top and only choice now. Your help is much appreciated!"
"University Of North Carolina, Chapel Hill (UNC)",Business  (Finance),PhD (F17),Other, Other,27 Mar 2017,,,,,,,27 Mar 2017,To the UNC poster below: were you admitted after waitlisted? Are you likely to accept the offer? Do you mind sharing whether you have other options?
Drexel University,Business Analytics,Masters (F17),Accepted, E-mail,26 Mar 2017,,,,,,I,26 Mar 2017,"accepted,will probably decline"
University Of South Carolina,Management,PhD (S17),Other, Other,26 Mar 2017,,,,,,O,26 Mar 2017,Congratulations on admit! Do you mind sharing GPA/scores/work experience? Are you strategy or OB?
Rice University,Finance,PhD (F17),Interview, Other,24 Mar 2017,,,,,,U,26 Mar 2017,To  the poster below: they said they will probably make their decisions on Monday.
University Of South Carolina,Business Administration (Management),PhD (F17),Accepted, E-mail,13 Mar 2017,,,,,,A,26 Mar 2017,"I had been on their waitlist since early January and finally got an offer about two weeks ago.
Cheers to the person who declined and will probably go to a school he/she prefers more. South Carolina was my #1 choice and i will accept. I am very very happy that this worked out for me."
Yale University,Business Administration - Marketing (Quant),PhD (F17),Accepted, E-mail,24 Mar 2017,,,,,,I,25 Mar 2017,Was waitlisted.
Rice University,Business  (Finance),PhD (F17),Other, Other,25 Mar 2017,,,,,,,25 Mar 2017,Has anyone heard anything after the interview day?
McGill University,Business - Operations Management,PhD (F17),Accepted, E-mail,22 Mar 2017,,,,,,U,25 Mar 2017,
Boston University (BU),Business (managment),PhD (F17),Rejected, E-mail,24 Mar 2017,,,,,,I,25 Mar 2017,
"University Of Massachusetts, Amherst (UMass)",Business Administration (Management And Organizations),PhD (F17),Rejected, Website,25 Mar 2017,,,,,,A,25 Mar 2017,"Got a generic email to check my application status on their website. 
It's okay though, I have a much better offer. 
"
Boston University (BU),Operations And Technology Management,PhD (F17),Wait listed, E-mail,24 Mar 2017,,,,,,U,25 Mar 2017,"Waitlisted, that's my absolute first choice please reject if you are not gonna accept the offer. Thanks and best wishes."
Rice University,Accounting,PhD (F17),Other, Other,25 Mar 2017,,,,,,,25 Mar 2017,Anyone heard from Rice University?
Carnegie Mellon University (CMU),Information Systems Management (MISM) - Business Intelligence And Data Analytics (BIDA),Masters (F17),Accepted, E-mail,24 Mar 2017,  3.40,164.0,163.0,4.0,,U,24 Mar 2017,I received the decision today after posting the question about video yesterday. 40% scholarship. I look forward to seeing everyone at the admitted students weekend!
University Of Iowa,Business Administration (Management) / Finance,PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,I,24 Mar 2017,
"University Of Massachusetts, Amherst (UMass)",Business Administration (Management) / Finance,PhD (F17),Rejected, E-mail,17 Mar 2017,,,,,,I,24 Mar 2017,
Carleton University,Management,PhD (F17),Accepted, E-mail,16 Mar 2017,,,,,,,24 Mar 2017,
University Of Manitoba,Business Administration (Management) / Finance,PhD (F17),Rejected, E-mail,12 Mar 2017,,,,,,,24 Mar 2017,
"University Of North Carolina, Chapel Hill (UNC)",Business Administration (Management)/  Finance,PhD (F17),Rejected, E-mail,7 Mar 2017,,,,,,,24 Mar 2017,
"Imperial College, London (ICL)",Finance,Masters (F17),Accepted, E-mail,24 Mar 2017,,,,,,I,24 Mar 2017,My interview didnt go so well but my application and references were strong I suppose.
Michigan State University (MSU),Business (finance),PhD (F17),Other, Other,24 Mar 2017,,,,,,U,24 Mar 2017,"Has anybody heard from MSU: interview invitation, admission, rej, etc..."
University Of Utah (UoU),Business Administration (Strategy),PhD (F17),Accepted, Phone,24 Mar 2017,  3.30,167.0,158.0,5.0,,A,24 Mar 2017,Fully funded + health insurance. Still weighing other offers.
University Of Utah (UoU),Business Administration - Finance,PhD (F17),Rejected, E-mail,24 Mar 2017,  3.91,0.0,0.0,0.0,720.0,U,24 Mar 2017,
University Of Utah (UoU),Business Administration - Finance,PhD (F17),Rejected, E-mail,24 Mar 2017, ,0.0,0.0,0.0,720.0,U,24 Mar 2017,
City University of New York,Business & Management,PhD (F17),Rejected, Website,23 Mar 2017,,,,,,I,24 Mar 2017,
University Of Houston,Business Administration - Finance,PhD (F17),Wait listed, E-mail,24 Mar 2017,,,,,,U,24 Mar 2017,To who got the offer. Are you going to accept the offer? Thanks!
"University Of Tennessee, Knoxville",Business Administration - Finance,PhD (F17),Wait listed, E-mail,24 Mar 2017,,,,,,U,24 Mar 2017,"Hi, if you get the offer from Tennesee, are you going to accept the offer? Thank you!"
University Of Oklahoma,Business Administration - Finance,PhD (F17),Wait listed, E-mail,24 Mar 2017,,,,,,U,24 Mar 2017,"Hi, If you are admitted to OU Finance Ph.D. program, are you going to accept the offer? Thanks!!!"
University College London,Business Analytics (Computer Science),Masters (F17),Accepted, E-mail,21 Mar 2017,,,,,,I,24 Mar 2017,
Duke University,Business - Marketing (CB),PhD (F17),Rejected, Website,24 Mar 2017,,,,,,I,24 Mar 2017,
Carnegie Mellon University (CMU),Finance,PhD (F17),Rejected, E-mail,22 Mar 2017, ,164.0,168.0,3.5,,U,23 Mar 2017,
Columbia University,Finance,PhD (F17),Rejected, E-mail,22 Mar 2017, ,164.0,168.0,3.5,,U,23 Mar 2017,
Purdue University,Business Analytics And Information Management,Masters (F17),Accepted, E-mail,22 Mar 2017,,,,,,I,23 Mar 2017,Happy. Lets connect on fb or linkedin
McGill University,Business & Management (Operations Management),PhD (F17),Other, E-mail,23 Mar 2017,,,,,,I,23 Mar 2017,I had asked about the decision via e-mail and they informed me that the decisions will be announced by this week. Is there anybody who has got acceptance already or been interviewed?
Columbia University,Business  (Finance),PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,I,22 Mar 2017,
Columbia University,Finance And Economics,PhD (F17),Rejected, Website,22 Mar 2017,,,,,,A,22 Mar 2017,"After the most ridiculous interview. It's okay, I have a better offer.

I'll see your candidates on the market in 5-6 years."
Pennsylvania State University (Penn State),Business Administration (SCM),PhD (F17),Rejected, E-mail,22 Mar 2017,  3.80,154.0,161.0,3.0,,U,22 Mar 2017,Received a reply to the email that I had sent to graduate co-ordinator asking for status of application. No updates on portal yet.
Columbia University,Finance,PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,U,22 Mar 2017,after interview
"University Of Washington, Seattle (UW)",Business - Operations Management,PhD (F17),Rejected, E-mail,6 Mar 2017,  3.90,152.0,170.0,3.5,,I,22 Mar 2017,"explained in an email that there is a weak fit between me and the departmentÃ¢ÂÂs need. Therefore, my application will not be considered further."
Carnegie Mellon University (CMU),Information Systems Management (MISM) - Business Intelligence And Data Analytics (BIDA),Masters (F17),Other, Other,22 Mar 2017,,,,,,U,22 Mar 2017,Has anybody else heard back from the program? I called them last week and they said they haven't got to my application yet. They viewed my video on the same day that I called them tho. Do you guys know how long it takes from viewing the video to the admission decision?
Carnegie Mellon University (CMU),Economics,PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,U,22 Mar 2017,
Carnegie Mellon University (CMU),Financial Economics,PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,I,22 Mar 2017,Expected. Another wish fallen
Carnegie Mellon University (CMU),Business  (Finance),PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,U,22 Mar 2017,
Erasmus Mundus,"BIFTEC(EUROPEAN MASTER OF FOOD SCIENCE, TECHNOLOGY AND BUSINESS)",Masters (F17),Accepted, E-mail,22 Mar 2017,,,,,,I,22 Mar 2017,"Full scholarship. Will probably be going.
"
University Of British Columbia (UBC),Business - Organizational Behavior,PhD (F17),Accepted, E-mail,22 Mar 2017,,,,,,I,22 Mar 2017,In person interview took place at the end of February. Received notification of admission today.
HEC Montral,Business & Management (Operations Management),PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,I,22 Mar 2017,They sent an e-mail today to check my application status on the website. Standard rejection text.
Concordia University,Business Administration (Supply Chain And Business Technology Management),PhD (F17),Accepted, E-mail,21 Mar 2017,,,,,,I,22 Mar 2017,Waiting for Funding Package.
Hong Kong University of Science and Technology (HKUST),Business Administration (decision Sciences),PhD (F17),Other, Other,22 Mar 2017, ,153.0,158.0,4.0,,I,22 Mar 2017,"Hi, I have not received any updates on my application. Anybody knows if screening is over? I am hoping I still have a chance. Anybody in same course as mine, would appreciate any info. Cheers!"
"University Of Illinois, Urbana-Champaign (UIUC)",Business  (Finance),PhD (F17),Rejected, E-mail,22 Mar 2017,,,,,,U,22 Mar 2017,Another rejection email
Columbia University,Management,PhD (?),Rejected, E-mail,20 Mar 2017,,,,,,U,21 Mar 2017,
"University Of California, Irvine (UCI)",Business (Information Systems),PhD (F17),Rejected, E-mail,21 Mar 2017,,,,,,I,21 Mar 2017,
HEC Montral,Business & Management (Operations Management),PhD (F17),Rejected, E-mail,21 Mar 2017,,,,,,I,21 Mar 2017,I had sent an email to learn my status and an officer wrote me back about my rejection.
McMaster University,Business & Management (Operations Management),PhD (S17),Wait listed, E-mail,10 Mar 2017,,,,,,I,21 Mar 2017,Canadian
University Of Toronto (UofT),Business & Management (Operations Management),PhD (S17),Rejected, E-mail,21 Mar 2017,,,,,,I,21 Mar 2017,"Today I've sent an e-mail to follow up the decision process. In response, I've learnt that I'm rejected. It was like SchrÃÂ¶dinger's E-mail."
Schulich School Of Business,Business & Management (Operations Management),PhD (S17),Rejected, E-mail,7 Mar 2017,,,,,,I,21 Mar 2017,Canadian
University Of British Columbia (UBC),Business & Management (Operations Management),PhD (S17),Rejected, E-mail,1 Mar 2017,,,,,,I,21 Mar 2017,Canadian
University Of Calgary,Business & Management (Operations Management),PhD (S17),Rejected, E-mail,28 Feb 2017,,,,,,I,21 Mar 2017,Canadian
University Of Western Ontario (UWO),Business & Management (Operations Management),PhD (S17),Rejected, E-mail,23 Feb 2017,,,,,,I,21 Mar 2017,Canadian
Queens University,Business,PhD (S17),Rejected, E-mail,15 Feb 2017,,,,,,I,21 Mar 2017,Canadian
